address,status,encoded_constructor_args,decoded_constructor_args
0xc51a16e0573c796a445bfda2ec33d9ab9151dfbd,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca0000000000000000000000000004f1d4299194fd769ec762b8ae52fafbd2520409000000000000000000000000000000000000000000000000000000000000000c4665692050726f746f636f6c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055452494245000000000000000000000000000000000000000000000000000000,"{""name"": ""Fei Protocol"", ""symbol"": ""TRIBE"", ""initialSupply"": 1000000000, ""owner"": ""0x04f1d4299194fd769ec762b8ae52fafbd2520409""}"
0xfb555efcd7a681a9c3cb5d90935eb9c48e8d340b,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2000000000000000000000000000000000000000000000000000000000000000c416c756e6120536f6369616c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003414c4e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Aluna Social"", ""symbol"": ""ALN"", ""initialSupply"": 100000000, ""owner"": ""0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2""}"
0xc98b0fa49d4e8607c62cbe1f4d9fdd62ea2f77d6,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000009896800000000000000000000000004206d7b89680d723960f3754802de612e62b9eea0000000000000000000000000000000000000000000000000000000000000008506f6c6b616d6f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504d4f4e00000000000000000000000000000000000000000000000000000000,"{""name"": ""Polkamon"", ""symbol"": ""PMON"", ""initialSupply"": 10000000, ""owner"": ""0x4206d7b89680d723960f3754802de612e62b9eea""}"
0x4c8fb10c7cf1fd316b46b7c2296b68461c4a4c46,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000fb2c49fbe851d9f6769dd383d1d91cf881759d5b00000000000000000000000000000000000000000000000000000000000000084d6572636844414f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044d52434800000000000000000000000000000000000000000000000000000000,"{""name"": ""MerchDAO"", ""symbol"": ""MRCH"", ""initialSupply"": 10000000, ""owner"": ""0xfb2c49fbe851d9f6769dd383d1d91cf881759d5b""}"
0x4c274b15d6b559936685f1617e35623f580cf73f,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000e8d4a51000000000000000000000000000076fc1c0763cea72368fe11f5535bb5eee6ee39a000000000000000000000000000000000000000000000000000000000000001c424947444157477c2074202e206d652f42494744415747746f6b656e0000000000000000000000000000000000000000000000000000000000000000000000074249474441574700000000000000000000000000000000000000000000000000,"{""name"": ""BIGDAWG| t . me/BIGDAWGtoken"", ""symbol"": ""BIGDAWG"", ""initialSupply"": 1000000000000, ""owner"": ""0x076fc1c0763cea72368fe11f5535bb5eee6ee39a""}"
0xc61cdaa8a989521205ef0d9b332b00aaf571a7ab,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000004a817c8000000000000000000000000007a2ee77ae0f3bd48569e80197b9f540cb849eb81000000000000000000000000000000000000000000000000000000000000000d546964616c2046696e616e6365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005544944414c000000000000000000000000000000000000000000000000000000,"{""name"": ""Tidal Finance"", ""symbol"": ""TIDAL"", ""initialSupply"": 20000000000, ""owner"": ""0x7a2ee77ae0f3bd48569e80197b9f540cb849eb81""}"
0x7e1baa6e244f52dd86dbc2686d455ec47553d6e9,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000017d78400000000000000000000000000fb2c49fbe851d9f6769dd383d1d91cf881759d5b0000000000000000000000000000000000000000000000000000000000000008526167652e46616e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045241474500000000000000000000000000000000000000000000000000000000,"{""name"": ""Rage.Fan"", ""symbol"": ""RAGE"", ""initialSupply"": 400000000, ""owner"": ""0xfb2c49fbe851d9f6769dd383d1d91cf881759d5b""}"
0x938358f6f7786735cffbac3a218f3be16e496cf4,no_constructor,,
0x373604ee6f3bce3b7126bb38f54ce6fd5ec59803,no_constructor,,
0x2c594e1cb006e86c3879b1d8191a8b059af52be7,no_constructor,,
0x1cd7e2539b0edfb0f487be2536f874830a44333d,no_constructor,,
0xbd4290d6028cb7f85940d69693a41b1c2e49ed95,no_constructor,,
0x2d33b7c92d70ec5102c7422529e65a7ea867ed61,no_constructor,,
0x841cfe20c05c8a2d6ea624276eb49e9a844be4a7,no_constructor,,
0x3a3a3b8812b0df660106531348452eb1b27f9805,no_constructor,,
0xa5dbcb702425f635f608d74e301c60605e4b33bc,no_constructor,,
0x1e89ed298f830c4824b1836e69878b621d5881b0,no_constructor,,
0x764f558737e8a22a0c86a29f9441bece349655a6,no_constructor,,
0x12d9b0ed88b37852974b4f6cd24a84870c03c9b7,no_constructor,,
0x026abd87ec2b39f5040a468d5af00f7ffd1b4881,no_constructor,,
0xa9636222afa20e1511628dc1e0bde31a8ee12947,no_constructor,,
0xa4f4df34357bdc9a6c37164e79556f9fbac029df,no_constructor,,
0x655743e181b96f1f4b36e67e03e49aa0db43216f,no_constructor,,
0xf836e7a376b73e96181e56e508b1435abefe94ed,no_constructor,,
0x90b6082ae77e5fb8e5214e9c7cc18bade7be7693,no_constructor,,
0xac3f60f344c9a5647ef4b306ef209e575bfa572b,no_constructor,,
0x735b2398cd2ec4c791a7c2c89164b044c444058a,no_constructor,,
0xbf883e68ef04683f68573cdb2aec5f4bee5aea2d,no_constructor,,
0x3d0b9de39b5667a77bcb49d3908c7aa054eb4e10,no_constructor,,
0x767d40451677070dc550f24bb5671a5ef2f4df6b,no_constructor,,
0x01abf7a798547cd99f43a02287ff036904e44a06,no_constructor,,
0xe77e5c817c527861eaf61bcc04e7b5e8081da58c,no_constructor,,
0xd0cef0a3d1c4df82623feaf81baca80f0194e9cc,no_constructor,,
0x36f0deb0af8ab453b6b4fcc8b0b7fe2f1b44e55f,no_constructor,,
0x015024b0d87dbb567f9e3d956bb0a495436ec3ba,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c68000000000000000000000000000b943969ca9aa656ba815681dc0ab7cac54132e0e000000000000000000000000000000000000000000000000000000000000000b446f67677920546f6b656e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005444f474759000000000000000000000000000000000000000000000000000000,"{""name"": ""Doggy Token"", ""symbol"": ""DOGGY"", ""initialSupply"": 1000000000000000, ""owner"": ""0xb943969ca9aa656ba815681dc0ab7cac54132e0e""}"
0x0719caf8fa58d56b9f5e658757a5554aa0f9fb8b,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000060967e3522dc6cc008398b84c5b5aac0f8d654ed000000000000000000000000000000000000000000000000000000000000000a576f6f6620546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004574f4f4600000000000000000000000000000000000000000000000000000000,"{""name"": ""Woof Token"", ""symbol"": ""WOOF"", ""initialSupply"": 1000000000000000, ""owner"": ""0x60967e3522dc6cc008398b84c5b5aac0f8d654ed""}"
0x4a96abebbe177eafa578c93d4932341b8b9e53e4,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c68000000000000000000000000000ac84440ea8dfa5f7f14dc232276d2b05d5053d6b000000000000000000000000000000000000000000000000000000000000000b426967204368756e67757300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000074348554e47555300000000000000000000000000000000000000000000000000,"{""name"": ""Big Chungus"", ""symbol"": ""CHUNGUS"", ""initialSupply"": 1000000000000000, ""owner"": ""0xac84440ea8dfa5f7f14dc232276d2b05d5053d6b""}"
0xe4b12a2c7877a4b6cfe0557cf13d3d3a4f5c9380,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000045abf1bad041703fb85fa935092c3fa3cf0976c9000000000000000000000000000000000000000000000000000000000000000950756720746f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035055470000000000000000000000000000000000000000000000000000000000,"{""name"": ""Pug token"", ""symbol"": ""PUG"", ""initialSupply"": 1000000000000000, ""owner"": ""0x45abf1bad041703fb85fa935092c3fa3cf0976c9""}"
0x405abb86a3ac4a890636065c50398bb092991062,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c680000000000000000000000000002782b86ddae1ace153ab668bd5c9faf8bc9634f40000000000000000000000000000000000000000000000000000000000000009507570707920496e75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055055505059000000000000000000000000000000000000000000000000000000,"{""name"": ""Puppy Inu"", ""symbol"": ""PUPPY"", ""initialSupply"": 1000000000000000, ""owner"": ""0x2782b86ddae1ace153ab668bd5c9faf8bc9634f4""}"
0x6357865d91ebc7d772c53d90c3c3ae750197acbc,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000001537d2c63f12bed33795b51b23925caafce949000000000000000000000000000000000000000000000000000000000000000085361666520496e75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753414645494e5500000000000000000000000000000000000000000000000000,"{""name"": ""Safe Inu"", ""symbol"": ""SAFEINU"", ""initialSupply"": 1000000000000000, ""owner"": ""0x01537d2c63f12bed33795b51b23925caafce9490""}"
0x28faf2746d74b947b2a09ceff1aed5a46dd6298d,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c680000000000000000000000000006ea987afc9758dba48bd5d04ee473b081f64539c000000000000000000000000000000000000000000000000000000000000000f4765726d616e205368657068657264000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000085348455048455244000000000000000000000000000000000000000000000000,"{""name"": ""German Shepherd"", ""symbol"": ""SHEPHERD"", ""initialSupply"": 1000000000000000, ""owner"": ""0x6ea987afc9758dba48bd5d04ee473b081f64539c""}"
0xa558fe9a36213b39c57989e4a38f1f2b33cedd5d,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000e8d4a51000000000000000000000000000105dc01119ef0daf12eff4ab214cc918b4810bda000000000000000000000000000000000000000000000000000000000000000b486f756e6420546f6b656e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005486f756e64000000000000000000000000000000000000000000000000000000,"{""name"": ""Hound Token"", ""symbol"": ""Hound"", ""initialSupply"": 1000000000000, ""owner"": ""0x105dc01119ef0daf12eff4ab214cc918b4810bda""}"
0x93c2c7cf7efb87f140a3a79ae647bbc85d23b630,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000d15f3751d6ac258f75ead647a5e6c9c19a09ef4100000000000000000000000000000000000000000000000000000000000000084d65636861646f6700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044d444f4700000000000000000000000000000000000000000000000000000000,"{""name"": ""Mechadog"", ""symbol"": ""MDOG"", ""initialSupply"": 10000000, ""owner"": ""0xd15f3751d6ac258f75ead647a5e6c9c19a09ef41""}"
0xd42961b864d4e95aa3d93ab1db61cf1f81c5d6c7,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000032c1130c73f83e11747b5b4c88ebb8c25de3790b0000000000000000000000000000000000000000000000000000000000000008496e7520446f67650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007494e55444f474500000000000000000000000000000000000000000000000000,"{""name"": ""Inu Doge"", ""symbol"": ""INUDOGE"", ""initialSupply"": 1000000000000000, ""owner"": ""0x32c1130c73f83e11747b5b4c88ebb8c25de3790b""}"
0xd54835ab54d4e658f8155e423c11c0fad4d43ce8,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000009896800000000000000000000000000d5ec896b1b1be68a3095ff0ffd53abaffe180a80000000000000000000000000000000000000000000000000000000000000009546967657253776170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055449474552000000000000000000000000000000000000000000000000000000,"{""name"": ""TigerSwap"", ""symbol"": ""TIGER"", ""initialSupply"": 10000000, ""owner"": ""0x0d5ec896b1b1be68a3095ff0ffd53abaffe180a8""}"
